"Date Opened","Time Opened","Opening Price","Legs","Premium","Closing Price","Date Closed","Time Closed","Avg. Closing Cost","Reason For Close","P/L","P/L %","No. of Contracts","Funds at Close","Margin Req.","Strategy","Opening Commissions + Fees","Closing Commissions + Fees","Opening Short/Long Ratio","Closing Short/Long Ratio","Opening VIX","Closing VIX","Gap","Movement","Max Profit","Max Loss"
"2022-10-04","09:40:00",3758.13,"14 Oct 4 3750 P BTO 13.95 | 14 Oct 4 3670 P STO 1.00",-1305,3779.08,"2022-10-04","10:01:00",-605,"Underlying Price Move Up",-9871.68,-54.03218390804597,14,1254025.72,34510,"",49.84,21.84,0.072,0.096,28.59,28.88,48.03,31.67,3.07,-52.87
"2022-09-21","10:13:00",3880.78,"9 Sep 21 3870 P BTO 28.15 | 9 Sep 21 3790 P STO 5.80",-2245,3901.58,"2022-09-21","14:46:00",-765,"Underlying Price Move Up",-13366.08,-66.15233853006681,9,1263897.4,34245,"",32.04,14.04,0.206,0.061,26.59,25.63,15.47,9.38,96.66,-65.48
"2022-09-21","10:13:00",3880.78,"9 Sep 21 3890 C BTO 28.65 | 9 Sep 21 3930 C STO 13.05",-1570,3848.9,"2022-09-21","14:01:00",-940,"Underlying Price Move Down",-5716.08,-40.45350318471338,9,1277263.48,34245,"",32.04,14.04,0.455,0.406,26.59,27.72,15.47,9.38,6.05,-39.49
"2022-09-14","09:45:00",3950.37,"12 Sep 14 3945 P BTO 16.10 | 12 Sep 14 3865 P STO 1.35",-1485,3929.28,"2022-09-14","15:45:00",-1655,"Exited at Specified Time",1978.56,11.103030303030302,12,1282979.56,33480,"",42.72,18.72,0.084,0.003,26.73,26.82,8.04,9.64,120.54,-58.25
"2022-09-14","09:45:00",3950.37,"12 Sep 14 3955 C BTO 16.35 | 12 Sep 14 3995 C STO 3.30",-1315,3926.59,"2022-09-14","10:27:00",-530,"Underlying Price Move Down",-9481.44,-60.0851711026616,12,1281001,33480,"",42.72,18.72,0.202,0.136,26.73,27.3,8.04,9.64,4.94,-58.94
"2022-09-09","09:59:00",4041.3,"15 Sep 9 4045 C BTO 12.90 | 15 Sep 9 4085 C STO 1.75",-1125,4067.36,"2022-09-09","16:00:00",-2236,"Expired",16611.6,98.4391111111111,15,1290482.44,34275,"",53.4,0,0.136,0.002,22.96,22.93,16.76,18.36,174.67,0
"2022-09-09","09:59:00",4041.3,"15 Sep 9 4035 P BTO 12.40 | 15 Sep 9 3955 P STO 0.80",-1170,4057.77,"2022-09-09","10:41:00",-570,"Underlying Price Move Up",-9076.8,-51.71965811965812,15,1273870.84,34275,"",53.4,23.4,0.065,0.079,22.96,22.88,16.76,18.36,0,-50.43
"2022-09-02","10:16:00",3998.44,"15 Sep 2 4005 C BTO 11.70 | 15 Sep 2 4045 C STO 1.90",-990,3974.54,"2022-09-02","12:38:00",-250,"Underlying Price Move Down",-11176.8,-75.26464646464646,15,1282947.64,34500,"",53.4,23.4,0.162,0.088,23.76,24.42,27.81,3.78,82.32,-73.74
"2022-09-02","10:16:00",3998.44,"15 Sep 2 3995 P BTO 13.50 | 15 Sep 2 3915 P STO 0.40",-1320,4015.19,"2022-09-02","10:39:00",-670,"Underlying Price Move Up",-9826.8,-49.63030303030303,15,1294124.44,34500,"",53.4,23.4,0.03,0.029,23.76,23.34,27.81,3.78,7.58,-48.48
"2022-08-31","09:41:00",3999.95,"14 Aug 31 3995 P BTO 14.55 | 14 Aug 31 3915 P STO 0.50",-1415,3978.59,"2022-08-31","15:45:00",-1670,"Exited at Specified Time",3498.32,17.659363957597172,14,1303951.24,35910,"",49.84,21.84,0.034,0.003,25.73,25.4,14.51,-0.72,171.73,-42.4
"2022-08-31","09:41:00",3999.95,"14 Aug 31 4005 C BTO 14.15 | 14 Aug 31 4045 C STO 2.65",-1160,3977.54,"2022-08-31","11:02:00",-370,"Underlying Price Move Down",-11131.68,-68.5448275862069,14,1300452.92,35910,"",49.84,21.84,0.187,0.095,25.73,25.92,14.51,-0.72,43.1,-67.24
"2022-08-24","09:40:00",4128.66,"17 Aug 24 4130 C BTO 11.40 | 17 Aug 24 4170 C STO 1.10",-1040,4140.77,"2022-08-24","16:00:00",-1077,"Expired",568.48,3.215384615384615,17,1311584.6,35105,"",60.52,0,0.096,0.004,23.63,22.86,-2.18,2.11,137.5,-39.42
"2022-08-24","09:40:00",4128.66,"17 Aug 24 4125 P BTO 10.40 | 17 Aug 24 4045 P STO 0.15",-1035,4145.88,"2022-08-24","11:15:00",-245,"Underlying Price Move Up",-13517.04,-76.82318840579711,17,1311016.12,35105,"",60.52,26.52,0.014,0.038,23.63,23.26,-2.18,2.11,13.53,-75.36
"2022-08-12","10:09:00",4229.91,"20 Aug 12 4235 C BTO 8.80 | 20 Aug 12 4275 C STO 0.45",-845,4280.15,"2022-08-12","16:00:00",-4000,"Expired",63028.8,372.95147928994083,20,1324533.16,34100,"",71.2,0,0.051,0.101,19.81,19.56,17.75,4.89,373.37,-33.73
"2022-08-12","10:09:00",4229.91,"20 Aug 12 4225 P BTO 8.80 | 20 Aug 12 4145 P STO 0.20",-870,4247.12,"2022-08-12","12:07:00",-205,"Underlying Price Move Up",-13402.4,-77.02528735632184,20,1261504.36,34100,"",71.2,31.2,0.023,0.044,19.81,19.21,17.75,4.89,10.34,-75.29
"2022-08-10","10:02:00",4194.62,"17 Aug 10 4200 C BTO 10.15 | 17 Aug 10 4240 C STO 0.60",-965,4210.24,"2022-08-10","16:00:00",-1024,"Expired",942.48,5.745077720207253,17,1274906.76,34085,"",60.52,0,0.059,0.006,20.2,19.68,58.55,13.6,53.89,-76.68
"2022-08-10","10:02:00",4194.62,"17 Aug 10 4190 P BTO 10.65 | 17 Aug 10 4110 P STO 0.25",-1050,4210.41,"2022-08-10","15:45:00",5,"Exited at Specified Time",-18022.04,-100.96380952380954,17,1273964.28,34085,"",60.52,26.52,0.023,0.5,20.2,19.7,58.55,13.6,76.19,-99.52
"2022-08-03","09:40:00",4124.89,"15 Aug 3 4130 C BTO 11.90 | 15 Aug 3 4170 C STO 1.30",-1070,4155.17,"2022-08-03","16:00:00",-2517,"Expired",21651.6,134.90093457943922,15,1291986.32,33750,"",53.4,0,0.109,0.002,22.71,21.89,16.77,16.93,228.5,-45.79
"2022-08-03","09:40:00",4124.89,"15 Aug 3 4120 P BTO 12.20 | 15 Aug 3 4040 P STO 0.40",-1190,4141.44,"2022-08-03","11:42:00",-330,"Underlying Price Move Up",-12976.8,-72.69915966386554,15,1270334.72,33750,"",53.4,23.4,0.033,0.029,22.71,22.12,16.77,16.93,31.51,-71.43
"2022-07-29","09:40:00",4088.76,"15 Jul 29 4095 C BTO 12.05 | 15 Jul 29 4135 C STO 2.15",-1000,4130.29,"2022-07-29","16:00:00",-3529,"Expired",37881.6,252.544,15,1283311.52,34350,"",53.4,0,0.178,0.001,21.67,21.48,14.9,1.43,286,-0.5
"2022-07-29","09:40:00",4088.76,"15 Jul 29 4085 P BTO 13.50 | 15 Jul 29 4005 P STO 0.60",-1300,4105.55,"2022-07-29","10:02:00",-635,"Underlying Price Move Up",-10051.8,-51.54769230769231,15,1245429.92,34350,"",53.4,23.4,0.044,0.051,21.67,21.66,14.9,1.43,0,-50.38
"2022-07-28","11:13:00",4032.77,"17 Jul 28 4035 C BTO 10.15 | 17 Jul 28 4075 C STO 0.45",-980,4072.43,"2022-07-28","16:00:00",-3743,"Expired",46910.48,281.57551020408164,17,1255481.72,33405,"",60.52,0,0.044,0.001,22.61,22.49,2.52,6.64,291.33,0
"2022-07-28","11:13:00",4032.77,"17 Jul 28 4030 P BTO 10.20 | 17 Jul 28 3950 P STO 0.35",-995,4049.14,"2022-07-28","11:30:00",-425,"Underlying Price Move Up",-9777.04,-57.801005025125626,17,1208571.24,33405,"",60.52,26.52,0.034,0.033,22.61,22.5,2.52,6.64,0,-56.28
"2022-07-27","09:40:00",3961.29,"10 Jul 27 3970 C BTO 19.15 | 10 Jul 27 4010 C STO 5.20",-1405,4023.61,"2022-07-27","16:00:00",-4000,"Expired",25914.4,184.444128113879,10,1218348.28,32700,"",35.6,0,0.272,0.251,23.99,23.18,30.38,9.86,184.7,-7.47
"2022-07-27","09:40:00",3961.29,"10 Jul 27 3955 P BTO 20.90 | 10 Jul 27 3875 P STO 2.25",-1875,3977.46,"2022-07-27","11:02:00",-1205,"Underlying Price Move Up",-6751.2,-36.0064,10,1192433.88,32700,"",35.6,15.6,0.108,0.073,23.99,23.52,30.38,9.86,0,-35.2
"2022-07-22","09:44:00",4005.99,"15 Jul 22 4000 P BTO 11.15 | 15 Jul 22 3920 P STO 0.80",-1045,3952.18,"2022-07-22","15:45:00",-4795,"Exited at Specified Time",56173.2,358.36172248803825,15,1199185.08,31575,"",53.4,23.4,0.072,0.001,22.62,23.27,-0.52,7.56,464.59,-13.88
"2022-07-22","09:44:00",4005.99,"15 Jul 22 4010 C BTO 12.25 | 15 Jul 22 4050 C STO 1.65",-1070,3983.47,"2022-07-22","11:23:00",-225,"Underlying Price Move Down",-12751.8,-79.45046728971963,15,1143011.88,31575,"",53.4,23.4,0.135,0.078,22.62,22.85,-0.52,7.56,11.21,-78.04
"2022-07-20","09:40:00",3937.43,"12 Jul 20 3945 C BTO 12.60 | 12 Jul 20 3985 C STO 2.20",-1050,3959.9,"2022-07-20","16:00:00",-1490,"Expired",5237.28,41.565714285714286,12,1155763.68,29520,"",42.72,0,0.175,0.004,24.36,23.83,-1.37,2.11,142.38,-50.95
"2022-07-20","09:40:00",3937.43,"12 Jul 20 3935 P BTO 14.70 | 12 Jul 20 3855 P STO 0.60",-1420,3954.44,"2022-07-20","10:34:00",-475,"Underlying Price Move Up",-11401.44,-66.90985915492958,12,1150526.4,29520,"",42.72,18.72,0.041,0.049,24.36,23.72,-1.37,2.11,36.27,-65.85
"2022-07-19","09:41:00",3874.14,"14 Jul 19 3880 C BTO 10.85 | 14 Jul 19 3920 C STO 0.75",-1020,3936.69,"2022-07-19","16:00:00",-4000,"Expired",41670.16,291.8078431372549,14,1161927.84,30520,"",49.84,0,0.069,0.302,24.35,24.61,29.88,13.41,292.16,-30.39
"2022-07-19","09:41:00",3874.14,"14 Jul 19 3870 P BTO 12.10 | 14 Jul 19 3790 P STO 0.50",-1170,3890.09,"2022-07-19","10:27:00",-485,"Underlying Price Move Up",-9661.68,-58.98461538461538,14,1120257.68,30520,"",49.84,21.84,0.041,0.066,24.35,24.34,29.88,13.41,26.5,-57.69
"2022-07-15","10:00:00",3824.63,"11 Jul 15 3830 C BTO 15.45 | 11 Jul 15 3870 C STO 3.20",-1235,3863.16,"2022-07-15","16:00:00",-3316,"Expired",22851.84,168.21376518218625,11,1129919.36,29260,"",39.16,0,0.207,0.002,25.04,24.16,27.62,6.63,168.5,0
"2022-07-15","10:00:00",3824.63,"11 Jul 15 3820 P BTO 14.90 | 11 Jul 15 3740 P STO 0.65",-1435,3845.74,"2022-07-15","10:01:00",-615,"Underlying Price Move Up",-9076.32,-57.499651567944255,11,1107067.52,29260,"",39.16,17.16,0.044,0.038,25.04,24.89,27.62,6.63,0,-56.45
"2022-07-07","09:50:00",3887.78,"12 Jul 7 3890 C BTO 12.90 | 12 Jul 7 3930 C STO 1.35",-1165,3902.62,"2022-07-07","16:00:00",-1262,"Expired",1121.28,8.020600858369098,12,1116143.84,29340,"",42.72,0,0.105,0.004,26.24,25.91,13.77,28.93,72.96,-46.78
"2022-07-07","09:50:00",3887.78,"12 Jul 7 3885 P BTO 13.45 | 12 Jul 7 3805 P STO 0.65",-1290,3904.81,"2022-07-07","15:06:00",-85,"Underlying Price Move Up",-14521.44,-93.8077519379845,12,1115022.56,29340,"",42.72,18.72,0.048,0.05,26.24,25.71,13.77,28.93,42.25,-92.64
"2022-07-01","09:42:00",3789.95,"11 Jul 1 3795 C BTO 15.85 | 11 Jul 1 3835 C STO 3.75",-1220,3770.21,"2022-07-01","10:15:00",-565,"Underlying Price Move Down",-7261.32,-54.10819672131147,11,1129544,29370,"",39.16,17.16,0.237,0.167,28.2,28.44,-4.38,8.95,45.49,-52.87
"2022-07-01","09:42:00",3789.95,"11 Jul 1 3785 P BTO 15.15 | 11 Jul 1 3705 P STO 0.65",-1460,3806.45,"2022-07-01","09:49:00",-910,"Underlying Price Move Up",-6106.32,-38.02191780821918,11,1136805.32,29370,"",39.16,17.16,0.043,0.037,28.2,27.94,-4.38,8.95,10.96,-36.99
"2022-06-28","09:40:00",3942.64,"12 Jun 28 3935 P BTO 12.90 | 12 Jun 28 3855 P STO 0.50",-1250,3825.12,"2022-06-28","15:45:00",-7985,"Exited at Specified Time",80758.56,538.3904,12,1142911.64,29100,"",42.72,18.72,0.039,0.274,26.51,28.31,12.89,29.64,539.6,-14.4
"2022-06-28","09:40:00",3942.64,"12 Jun 28 3945 C BTO 14.45 | 12 Jun 28 3985 C STO 2.70",-1185,3922.76,"2022-06-28","10:06:00",-485,"Underlying Price Move Down",-8461.44,-59.503797468354435,12,1062153.08,29100,"",42.72,18.72,0.187,0.108,26.51,26.6,12.89,29.64,0,-58.23
"2022-06-24","09:40:00",3837.58,"10 Jun 24 3845 C BTO 14.10 | 10 Jun 24 3885 C STO 2.50",-1170,3911.74,"2022-06-24","16:00:00",-4000,"Expired",28264.4,241.57606837606838,10,1070614.52,26550,"",35.6,0,0.177,0.421,28.5,27.4,26.02,15.83,241.88,0
"2022-06-24","09:40:00",3837.58,"10 Jun 24 3835 P BTO 16.25 | 10 Jun 24 3755 P STO 1.40",-1495,3854.05,"2022-06-24","09:50:00",-785,"Underlying Price Move Up",-7151.2,-47.83411371237458,10,1042350.12,26550,"",35.6,15.6,0.086,0.091,28.5,28.42,26.02,15.83,0,-46.82
"2022-06-01","09:55:00",4156.17,"10 Jun 1 4150 P BTO 15.10 | 10 Jun 1 4070 P STO 0.70",-1450,4121.78,"2022-06-01","15:45:00",-2850,"Exited at Specified Time",13948.8,96.19862068965517,10,1049501.32,26550,"",35.6,15.6,0.046,0.002,25.61,25.49,17.63,6.39,350.69,-0.34
"2022-06-01","09:55:00",4156.17,"10 Jun 1 4160 C BTO 15.90 | 10 Jun 1 4200 C STO 3.85",-1215,4135.35,"2022-06-01","10:08:00",-605,"Underlying Price Move Down",-6151.2,-50.62716049382716,10,1035552.52,26550,"",35.6,15.6,0.242,0.191,25.61,25.86,17.63,6.39,0,-49.38
"2022-05-27","09:40:00",4102.8,"12 May 27 4110 C BTO 12.65 | 12 May 27 4150 C STO 1.80",-1095,4158.24,"2022-05-27","16:00:00",-4000,"Expired",34817.28,264.9716894977169,12,1041703.72,27720,"",42.72,0,0.142,0.21,26.53,25.58,19.59,25.37,265.3,-17.35
"2022-05-27","09:40:00",4102.8,"12 May 27 4095 P BTO 13.30 | 12 May 27 4015 P STO 1.15",-1225,4119.36,"2022-05-27","09:57:00",-570,"Underlying Price Move Up",-7921.44,-53.887346938775515,12,1006886.44,27720,"",42.72,18.72,0.086,0.108,26.53,26.06,19.59,25.37,8.98,-52.65
"2022-05-26","09:40:00",4015.49,"9 May 26 4020 C BTO 18.35 | 9 May 26 4060 C STO 4.60",-1385,4057.84,"2022-05-26","16:00:00",-3784,"Expired",21558.96,172.95595667870037,9,1014807.88,26865,"",32.04,0,0.251,0.009,28.08,27.25,5.87,30.89,183.75,-5.05
"2022-05-26","09:40:00",4015.49,"9 May 26 4010 P BTO 17.80 | 9 May 26 3930 P STO 1.80",-1610,4032.53,"2022-05-26","10:01:00",-865,"Underlying Price Move Up",-6751.08,-46.59130434782608,9,993248.92,26865,"",32.04,14.04,0.101,0.098,28.08,27.66,5.87,30.89,4.04,-45.65
